user_id,name,age,email,address,device_type,listening_time,subscription_type,subscription_category
3015,Rebecca Dixon,44,nsmith@example.net,"5523 Marilyn Harbor, Lake Alyssaburgh, WA 60971",Tablet,5799,Premium,Monthly
3016,Regina Reynolds,35,josephmccormick@example.com,"7629 Snyder Cliff, North Kimberlyview, MN 53174",Mobile,8924,Premium,3 Month
3017,Erika Snyder,52,collinsglenn@example.com,"27634 Morrow Inlet Apt. 869, Brownside, WY 34284",Mobile,2892,Premium,Yearly
3018,Christopher Lane,44,hallsamuel@example.org,"135 Tamara Mall Suite 531, South Michael, MS 63956",Mobile,1800,Family,3 Month
3019,Larry Orr,60,tyrone28@example.net,"PSC 0042, Box 0743, APO AE 66966",Mobile,7557,Premium,Yearly
3020,Thomas Mitchell,52,cynthiamacias@example.net,"8768 Roberts Ranch Apt. 140, Christinafurt, NV 56864",Tablet,5876,Premium,Monthly
3021,Steven Richardson,44,voconnor@example.com,"063 James Cape Apt. 709, Natashaside, ND 56808",Mobile,1681,Free,3 Month
3022,Crystal Lang,44,alice80@example.org,"28592 Macias Trace Suite 056, Gomeztown, AK 40386",Mobile,1337,Free,3 Month
3023,Danielle Nguyen,41,hollandjessica@example.net,"0522 Matthew Stream, Lake Alison, DC 25740",Tablet,8903,Free,3 Month
3024,Angela Hansen,61,steinchristopher@example.org,"68546 Jean Crescent, Smithburgh, AS 88599",Tablet,2157,Premium,Monthly
3025,Brandon Brown,44,charlesortiz@example.net,"7120 Kristin Islands, Ortizport, NC 89961",Desktop,4700,Free,Monthly
3026,Michael Wilson,44,kenneth45@example.com,"6120 Samantha Prairie, Castanedaborough, HI 45360",Desktop,4297,Premium,Yearly
3027,Maurice Lewis DDS,44,crystalpierce@example.org,"526 Wallace Fields Suite 775, New Julie, ID 92547",Desktop,1522,Family,Monthly
3028,James Ramirez,44,conniehernandez@example.net,"9443 Dennis Estate Suite 618, Kaylafort, TX 86446",Tablet,6482,Free,Yearly
3029,Barbara Mcgee,54,zjenkins@example.org,"7031 William Route Apt. 608, Port Rickyborough, PW 85365",Mobile,4040,Premium,Monthly
3030,Kim Jimenez,44,charles50@example.com,"3698 Conner Park, Alexandriafort, NM 79629",Desktop,729,Free,Yearly
3031,Thomas Perry,42,kristy31@example.net,"1012 Kimberly Forest Suite 165, Kylefurt, ID 31508",Tablet,7449,Family,Yearly
3032,Martin Moore,69,amandabrooks@example.org,"56458 Burns Crest Apt. 960, Matthewside, NJ 16184",Mobile,1468,Premium,Yearly
3033,Ryan Baldwin,44,karlameyer@example.org,"968 Michael Pines Suite 010, Lake John, WV 52273",Desktop,7716,Family,3 Month
3034,Diana Solis,44,heather61@example.org,"268 Miller Oval, Williamburgh, FL 30011",Tablet,631,Premium,Yearly
3035,Annette Taylor,44,susan13@example.com,"340 John Route, Cassandrashire, WY 17389",Desktop,1811,Family,3 Month
3036,Mary Mcguire MD,45,kellyhenderson@example.com,"329 Erik Mews Suite 928, Goodmanchester, GA 06311",Mobile,6830,Free,Yearly
3037,Amy White,65,nelsonmichael@example.com,"27148 Melissa Forges Suite 642, Zacharychester, MP 18237",Mobile,8404,Free,Yearly
3038,Andrea Dorsey,52,gregorygray@example.net,"7164 Maria Pine, Lake Kathryn, MT 83360",Desktop,5620,Family,Yearly
3039,Virginia Walker,44,john19@example.org,"26150 Davis Dale Apt. 796, East Elizabeth, PR 87814",Mobile,949,Premium,Yearly
3040,Haley Lewis,64,robertschristine@example.net,"USCGC Skinner, FPO AP 21295",Mobile,4541,Premium,3 Month
3041,Sarah Chandler,44,marcus13@example.com,"141 Craig Ridges, Franklinfort, NM 21493",Desktop,4779,Family,Yearly
3043,Gregory Novak,69,iandrews@example.net,"4904 Lewis Mountains Suite 572, Danielberg, DC 64215",Desktop,4041,Family,Yearly
3044,Christopher Garcia,44,mitchellthomas@example.net,"9923 Scott Tunnel Apt. 677, Martinfurt, KY 45355",Tablet,5114,Free,3 Month
3045,Deborah Burgess,44,ksmith@example.net,"243 Thompson Stravenue Apt. 112, Hoodbury, DC 39920",Mobile,7288,Premium,Yearly
3046,Scott Garrison,44,lindarivera@example.org,"58427 Johnson Streets, West Sarah, DE 51322",Tablet,6252,Family,3 Month
3047,Andrew Patterson,49,grahamvictoria@example.com,"75790 Molina Meadows Apt. 824, Lake Erika, ID 28243",Desktop,8222,Family,Yearly
3048,Annette Travis,44,jennifer86@example.net,"8094 Stephanie Burgs, Torresberg, NM 72878",Mobile,7513,Free,3 Month
3049,Brittney Moon,21,michaelwaters@example.net,"113 Krista Centers, Andersonmouth, OH 83811",Mobile,4487,Family,Yearly
3050,James Butler,44,williambrown@example.org,"11156 Martin Summit, Suzanneberg, WI 50258",Desktop,327,Free,Yearly
3051,Jeffery Morrison,44,juliebailey@example.com,"2808 Edward Causeway, East Susan, OR 62035",Desktop,2105,Family,Yearly
3052,Robert Santos,47,frank03@example.com,"697 Michael Glens, Alexisville, CT 96764",Desktop,2497,Premium,Monthly
3053,Eric Rodriguez,47,christopherchen@example.org,"19317 Nguyen Unions, South Victoria, SD 11182",Desktop,6222,Premium,3 Month
3054,Amanda Johnson,26,jacksonalyssa@example.net,"Unit 7558 Box 0869, DPO AP 40878",Tablet,9764,Premium,Yearly
3055,Adam Randolph,45,yrowland@example.com,"90100 Anthony Crossing, Edwardmouth, AK 67038",Desktop,3571,Family,3 Month
3056,Janice Sweeney,67,scottortiz@example.net,"86233 Jasmine Forks, South Gerald, TN 65292",Tablet,5576,Premium,3 Month
3057,Michael Goodwin,44,danielschristina@example.net,"2360 Danielle Alley, Palmertown, TX 83329",Mobile,4054,Premium,Yearly
3058,David Thomas,64,bentonroger@example.net,"06210 Caitlyn Prairie, Coxmouth, ND 29317",Mobile,3976,Free,3 Month
3059,Erin Turner,68,zachary41@example.org,"80218 Gross Ways, South Sandraton, LA 80180",Mobile,1599,Free,Monthly
3060,Anna Jacobs,44,kennethgonzales@example.org,"92085 Grace Roads, South Angela, MP 70401",Mobile,7887,Premium,Yearly
3061,Ashley Cunningham,44,afranco@example.com,"65674 Matthew Island, East Thomasberg, NE 29750",Mobile,1303,Family,Monthly
3062,Tina Holt,44,ybrewer@example.com,"14356 Kevin Rapids, Alicebury, SD 63238",Mobile,3156,Family,3 Month
3063,James Davis,44,pnicholson@example.org,"98810 Carlson Ridge Suite 646, Port Natalie, KS 94110",Mobile,2955,Family,Yearly
3064,Mitchell Gonzalez,62,zamoraveronica@example.net,"86419 Patrick Crossing Suite 343, New Jameston, TX 03925",Mobile,4346,Free,Monthly
3065,Amanda Compton,59,mharvey@example.com,"7638 Robert Ranch Apt. 294, New Brittanyport, SC 35754",Mobile,3478,Premium,Monthly
3066,Brad Riddle,34,antoniodrake@example.com,"25823 Steven Field Apt. 076, Port Kevinmouth, IN 04485",Desktop,913,Free,3 Month
3067,Jason Lewis,44,margaret97@example.com,"55681 Brian Knolls, Jessicaport, KY 96847",Mobile,5271,Premium,3 Month
3068,Ryan Olson,44,trevor05@example.org,"86370 Norton Common Apt. 380, Leeside, MS 99293",Desktop,4389,Free,3 Month
3069,Tammy Russell,40,sara69@example.net,"571 Cheryl Glen, East Christinemouth, VT 87745",Mobile,1656,Premium,Yearly
3070,Mike Sanders,47,aliciaflowers@example.org,"349 Crosby Unions Apt. 999, Port Kristinatown, AZ 81181",Desktop,6870,Family,Monthly
3071,Heather Clark,44,adamlee@example.org,"163 Blair Loaf, Markburgh, ME 17284",Desktop,9447,Premium,3 Month
3072,Ann Patterson,44,johnmorris@example.com,"271 Berg Mission Apt. 252, South Stephenshire, TX 09835",Tablet,5748,Premium,3 Month
3073,Perry Arias,44,qfields@example.com,"360 Wilson Ridge Apt. 630, Meredithborough, MI 30300",Desktop,917,Family,Monthly
3074,Tracy Gregory,30,annalopez@example.org,"73510 Susan Mill, New Terrenceborough, TN 57298",Desktop,6088,Premium,3 Month
3075,Kirk Mcgrath,54,jasmine05@example.com,"PSC 1369, Box 1710, APO AP 69740",Tablet,2036,Premium,3 Month
3076,Rachel Castillo,63,sara98@example.com,"576 Ross Throughway, Brittneyberg, KY 87125",Mobile,2955,Free,Yearly
3077,Michael Bryan,44,popemargaret@example.net,"019 Stacy Alley Suite 240, West Pamela, VI 83689",Desktop,4775,Premium,3 Month
3078,David Jones,44,prubio@example.org,"Unit 3302 Box 5631, DPO AP 99448",Mobile,6311,Family,3 Month
3079,Robyn Johnson,44,mhays@example.net,"493 Larry Landing Suite 641, North Lindamouth, OH 99564",Mobile,2731,Free,Yearly
3080,Kirsten Vasquez,44,erin89@example.net,"USS Holt, FPO AP 67521",Desktop,1144,Premium,3 Month
3081,Ashley Wong,52,davispatrick@example.org,"2767 Curtis Road, West Makayla, AR 90995",Mobile,4696,Premium,Yearly
3082,Jenna Robinson,44,xwhite@example.com,"88408 Michael Squares, Wilsonfurt, ME 82838",Desktop,5412,Family,Monthly
3083,Randy Lee,44,melissacastro@example.com,"0241 Garcia Square Apt. 554, Lindseystad, KY 61571",Mobile,3613,Premium,Monthly
3084,Alyssa Reyes,44,bsmith@example.com,"5425 Toni Gardens, Port Valeriehaven, MA 70411",Desktop,1203,Premium,3 Month
3085,Melvin Boyle,44,hmoore@example.com,"Unit 7111 Box 2412, DPO AA 56142",Mobile,9642,Family,Yearly
3086,Kelly Clarke,44,omedina@example.com,"1714 Steven Lock Apt. 227, Melissamouth, OH 02902",Desktop,3263,Family,3 Month
3087,Kara Gonzalez,63,gilbertderrick@example.net,"094 Alexander Tunnel Apt. 013, Villanuevaburgh, MD 51534",Tablet,4347,Family,Monthly
3088,Samuel Morse,26,cummingssean@example.org,"8613 Tommy Radial, Port Isaiahland, NH 92387",Mobile,3123,Premium,Yearly
3089,Jill Olsen,22,avilajill@example.org,"8348 Samantha Avenue, West Rachel, KS 65878",Desktop,7694,Premium,Monthly
3090,Michael Walker,30,torressarah@example.net,"3298 Young Garden Apt. 984, Lake Sherichester, AR 21656",Desktop,8394,Free,Yearly
3091,Dustin Leonard,31,juliafisher@example.org,"407 Paige Radial Apt. 527, East Cindyhaven, AK 24712",Tablet,4823,Premium,Monthly
3092,Cody Lynch,31,robin66@example.com,"07337 Kevin Valleys, East Benjamin, MD 25427",Desktop,7318,Premium,3 Month
3093,David Kelly,22,lindamorris@example.com,"Unit 8119 Box 3237, DPO AE 18394",Mobile,9479,Premium,Yearly
3094,Heather Li,44,jonesmanuel@example.com,"35060 Brenda Walks, New Jesus, DC 27633",Desktop,6541,Free,Yearly
3095,Emily Mckenzie,55,zramirez@example.org,"2589 Ian Land, West Benjaminland, IA 95342",Desktop,7881,Premium,3 Month
3096,Amanda Boyd,44,ericdixon@example.net,"238 Jones Light, Ericbury, AR 96686",Tablet,5727,Family,3 Month
3097,Alexandra Sexton,44,donaldrichard@example.com,"255 Alexander Creek, Lake Cory, AL 42128",Mobile,6459,Premium,Yearly
3098,Aaron Macias,67,projas@example.com,"9861 Robert Tunnel Suite 365, East Richard, SC 73477",Desktop,1111,Premium,Yearly
3099,Jason Dalton,56,todd22@example.net,"Unit 3662 Box 5545, DPO AE 73545",Mobile,1780,Premium,Yearly
3100,Jordan Harris,54,schwartzbrooke@example.com,"Unit 7543 Box 6085, DPO AP 55278",Desktop,5295,Premium,3 Month
3101,Alicia Robbins,44,ijames@example.com,"05455 Jeremy Forks Suite 489, Harrisberg, PA 82683",Tablet,3615,Premium,Monthly
3102,Alexandria Cooper,69,tprice@example.com,"54597 Martin Plain, West Donnashire, WV 95573",Tablet,4295,Premium,Monthly
3103,Bryan Church,44,mark67@example.com,"84189 Tracy Flats, Chungtown, DC 94531",Desktop,3833,Family,3 Month
3104,Angela Bowen,44,kathrynharvey@example.org,"914 Jason Station Suite 970, Valeriefurt, RI 49497",Mobile,292,Premium,Monthly
3105,Tara Sims,32,jessica29@example.com,"128 Henry Point, Simmonsborough, MP 29487",Desktop,3991,Premium,Yearly
3106,Megan Campbell MD,44,hbuck@example.com,"21532 Robert Springs, New Nicole, PW 70109",Desktop,1371,Free,3 Month
3107,Alisha Bender,23,patricia76@example.org,"259 Lisa Run, Sarahburgh, HI 58493",Desktop,5572,Family,Yearly
3108,Holly Hays,43,paige92@example.com,"78825 Davis Stream, Lake Jacobmouth, CO 24723",Mobile,2157,Family,Yearly
3109,Stephen Ryan,26,voneal@example.org,"8630 Christopher Causeway Suite 681, New Robert, AZ 24802",Desktop,8883,Free,Yearly
3110,Whitney Crawford,44,rchavez@example.org,"USCGC Brown, FPO AA 58343",Desktop,7867,Free,Monthly
3111,Andrew Sosa,44,fali@example.net,"988 Jennifer Ports, Fergusonbury, ID 34031",Tablet,1273,Premium,Yearly
3112,Nicholas Durham,45,frances34@example.org,"281 James Canyon Apt. 298, Colliermouth, PA 35415",Mobile,4847,Premium,Yearly
3113,Brandon Welch,50,michaelalvarado@example.org,"820 Huang Overpass, Watersport, OK 29907",Desktop,6669,Premium,Yearly
3114,Brenda Davis,47,wintershector@example.com,"9380 Kayla Cliff Suite 726, East Katherinemouth, IA 99909",Tablet,8343,Family,3 Month
3115,Gabriel Brewer,36,staceyjohnson@example.net,"04838 Thompson Squares, North Donnaport, NV 69728",Tablet,957,Family,Yearly
3116,Cynthia Mcgee,42,jasonserrano@example.net,"927 Davis Burgs Apt. 620, Bentleyton, IA 03633",Tablet,9208,Free,3 Month
3117,Wayne Obrien,44,deleonsherry@example.org,"515 Johnson Roads Suite 124, Carlsonville, WA 62941",Mobile,4139,Free,Monthly
3118,Alejandro Roberts,36,juliescott@example.com,"137 Justin Lodge, Lake Davidbury, MI 20863",Tablet,1163,Premium,Monthly
3119,Erica Fernandez,33,james56@example.net,"54850 Stacey Causeway Apt. 525, Lake Samanthaburgh, NE 97344",Mobile,9446,Family,Yearly
3120,Janet Ruiz,44,jeremiah87@example.net,"568 Jasmine Crescent Suite 121, West Phyllis, FL 90619",Mobile,9404,Free,Yearly
3121,Haley Smith MD,44,fritzkatie@example.com,"496 Watson Gateway Suite 010, Millerville, DE 72842",Mobile,3636,Family,Yearly
3122,Robert Butler MD,44,millscheryl@example.com,"0674 Matthews Circle, Wellsmouth, VT 47400",Mobile,3754,Premium,Monthly
3123,Tammy Miller,66,tracy73@example.net,"84038 Ford Spring Suite 223, Richardsbury, NM 57796",Desktop,8836,Family,3 Month
3124,Juan Howe,44,angelaperry@example.com,"368 Gregory Terrace Suite 626, New Donald, AR 11787",Desktop,2438,Free,Monthly
3125,Donald Moore,29,clarkdawn@example.com,"Unit 0010 Box 4328, DPO AP 58995",Mobile,1854,Free,3 Month
3126,Angela Franklin,23,abryant@example.com,"8013 Fernandez Keys Apt. 995, Port Mary, AS 63193",Mobile,1334,Family,3 Month
3127,Martin Stevens,42,amy15@example.com,"218 Christina Stream, Patriciashire, ID 78607",Desktop,2920,Premium,Monthly
3128,Donna Fry,53,hvalentine@example.org,"7308 Kimberly Isle, Russellfurt, KY 02355",Mobile,8476,Premium,Monthly
3129,Samantha Pierce,46,zhamilton@example.com,"PSC 3934, Box 5152, APO AA 55542",Tablet,1250,Free,Yearly
3130,Selena Richards,64,christopher92@example.org,"168 Guzman Spur Apt. 724, New James, CA 62357",Mobile,5163,Free,Yearly
3131,Tanya Walker,44,nadams@example.net,"6205 Evelyn Squares Suite 070, North Luishaven, NV 38999",Mobile,4449,Premium,Monthly
3132,Alyssa Palmer,30,millskatherine@example.com,"PSC 1494, Box 9875, APO AA 85513",Tablet,3993,Free,Monthly
3133,Cheyenne Acosta,44,patrick80@example.net,"5418 Miller Mall Apt. 488, Vickitown, WY 01358",Mobile,4922,Premium,3 Month
3134,Jennifer Olson,44,nathan71@example.com,"15542 Henderson Oval, Medinatown, KS 18262",Tablet,5545,Free,Yearly
3135,Richard Hendricks,45,kellycassandra@example.com,"823 Daniel Tunnel Apt. 224, Smithborough, VA 72009",Tablet,3506,Premium,3 Month
3136,Matthew Lindsey,44,phillipstyler@example.com,"74445 Leach Vista, Angelabury, AR 35847",Mobile,2023,Premium,3 Month
3137,John Stephens,35,larrysantiago@example.com,"USS Roberts, FPO AP 82720",Desktop,6588,Family,Monthly
3138,Desiree Mercer,57,hdavis@example.com,"1358 Jason Islands Suite 396, Victoriamouth, DE 52147",Desktop,2436,Family,3 Month
3139,George Mays,44,erinpratt@example.org,"792 Justin Villages, New Elizabeth, AS 08538",Desktop,635,Premium,3 Month
3140,Tammie Christian,65,ibrown@example.org,"14863 Pamela Gardens, North Michael, CT 01420",Tablet,6790,Free,Yearly
3141,Gina Jones,44,andrew80@example.org,"48877 Richard Lock Suite 531, Jeffreytown, HI 80456",Mobile,5886,Family,Yearly
3142,Kayla Martin,44,austin60@example.org,"79625 David Estates Apt. 626, West Gina, AR 88846",Mobile,2179,Family,3 Month
3143,Elizabeth Gonzalez,33,elarson@example.com,"0674 Day Camp Apt. 734, West Monica, KY 93701",Desktop,5989,Premium,Monthly
3144,Leslie Harper,44,davismarcus@example.net,"11986 Payne Trafficway, New Joseph, CO 43613",Mobile,746,Premium,Monthly
3145,Mary Nelson,44,jwong@example.net,"2949 Jessica Greens Apt. 952, East Rebeccahaven, MI 70574",Mobile,6576,Premium,Yearly
3146,Ryan Krause,44,jaredjohnson@example.com,"987 Ware Circles, North Timothyshire, VA 02391",Mobile,3560,Family,3 Month
3147,Mark Boyd,41,harriscindy@example.org,"51444 Davies Causeway Apt. 522, Trevorberg, WY 15376",Tablet,3430,Premium,Yearly
3148,Julie White,44,dwalton@example.net,"USNS Jones, FPO AA 16969",Tablet,576,Free,Yearly
3149,Dalton Hill,29,williamwagner@example.net,"USS Leach, FPO AA 65704",Tablet,7098,Free,3 Month
3150,Joseph Mcfarland,44,brian35@example.org,"619 Kelly Courts, Butlerbury, NE 87729",Mobile,462,Premium,Monthly
3151,Shawn Compton,21,reedrachel@example.org,"89390 Dakota Hill, Lake Hollyberg, ME 61014",Desktop,8170,Premium,Monthly
3152,Caitlin Jackson,49,probinson@example.org,"28459 Steele Street, North Erik, AR 80335",Tablet,1310,Family,Yearly
3153,Kristin Ali,44,stephenmcdonald@example.com,"612 Daniels Haven Apt. 632, East Davidtown, WY 53996",Mobile,547,Premium,3 Month
3154,Cheryl Harris,31,racheljackson@example.org,"59500 Good Estate, North Leslie, NH 45634",Desktop,4649,Family,Yearly
3155,Andrew Rivas,21,michaelwilliams@example.org,"83637 Goodwin Trail Suite 191, New Patriciafort, VA 33810",Desktop,6787,Family,Yearly
3156,Lindsey Davis,47,zachary67@example.net,"3592 Johnson Grove, Vaughnbury, FL 61244",Desktop,1484,Premium,3 Month
3157,Daniel Perez,44,ritterteresa@example.org,"187 Williams Island, Port Ashley, ND 50516",Mobile,4784,Premium,3 Month
3158,Sarah Chandler DDS,44,vthornton@example.org,"6225 Evan Underpass Suite 012, Briantown, NM 16463",Desktop,8890,Free,Monthly
3159,Susan Massey,44,johnbryant@example.net,"PSC 9668, Box 3168, APO AA 51756",Desktop,8826,Free,Yearly
3160,Jon Anderson,44,plopez@example.org,"53424 Christopher Falls Apt. 863, Dixonhaven, ID 25250",Desktop,4211,Free,Monthly
3161,Michael Archer,44,aknight@example.com,"35539 Stein Drives, North Steven, AZ 75075",Desktop,3695,Premium,Yearly
3162,Christopher Williams,44,lshaffer@example.com,"823 Pamela Shoal Suite 186, Meganberg, IL 26214",Tablet,5924,Family,Monthly
3163,Thomas Taylor,37,robertscrystal@example.org,"6139 Zachary Centers Apt. 887, Kochfurt, OR 83168",Desktop,5577,Family,Yearly
3164,Ashley Nelson,52,donald26@example.org,"32429 Deborah Lodge Apt. 999, Torresmouth, TN 11375",Tablet,2000,Premium,Yearly
3165,Matthew Hernandez,52,clintonbryant@example.net,"5649 Jason Flat Suite 679, Smithfort, MN 14771",Desktop,906,Premium,3 Month
3166,Katrina Smith,36,codygentry@example.com,"334 Brendan Oval Apt. 278, Danielport, LA 56262",Tablet,9750,Family,3 Month
3167,Deanna Cardenas,23,jamiesmith@example.net,"40256 Reyes Place, Mooreburgh, VT 34659",Tablet,8842,Free,3 Month
3168,Ann Young,68,ricardoferguson@example.net,"5849 Steven Circle Apt. 516, Wongland, MN 62010",Mobile,1746,Family,Yearly
3169,Sara Wilson,20,lucasjulie@example.com,"PSC 9509, Box 2789, APO AE 73724",Mobile,2176,Premium,Monthly
3170,Brianna Oneill,24,martinezchristopher@example.org,"6424 Amy Place, East Bradleytown, MH 58901",Mobile,1582,Premium,3 Month
3171,Mallory Adams,33,rogersdavid@example.net,"5701 Dean Route, Williamborough, NH 36273",Desktop,6086,Premium,3 Month
3172,Zachary Malone,33,perkinsmichelle@example.org,"249 Ryan Squares Apt. 567, Port Jose, RI 02700",Desktop,6581,Family,Monthly
3173,Melissa Davis,44,scott74@example.org,"594 Oconnell Loop, South Tom, ND 47787",Mobile,6328,Premium,3 Month
3174,Maureen Dickson,44,mjohnson@example.com,"49172 Martin Tunnel Suite 906, Mcknightfort, KY 79883",Tablet,2818,Premium,3 Month
3175,Shelley Joseph,20,bookercrystal@example.org,"3469 Huynh Ridge, New Julieshire, UT 30928",Desktop,899,Free,Monthly
3176,Thomas Walsh,44,hensonjennifer@example.net,"662 Rachel Estate, South Barbara, HI 44504",Tablet,8285,Family,Yearly
3177,Gary Burke,51,morganjustin@example.org,"4981 Burton Street Apt. 090, South Nicholasshire, IN 91241",Mobile,1727,Free,Monthly
3178,James Norton,59,jordanjoy@example.org,"USCGC Diaz, FPO AP 08711",Desktop,2294,Free,Monthly
3179,Laura Kaiser,18,zbooth@example.org,"56928 Burns Prairie Suite 202, Port Thomasberg, GU 06699",Desktop,4674,Premium,3 Month
3180,Katherine Mueller,69,sjames@example.com,"5464 Christy Ville Suite 405, Shepherdport, MH 75564",Mobile,9667,Family,Monthly
3181,James Williams,44,tdalton@example.com,"PSC 2376, Box 7452, APO AP 31500",Mobile,3151,Free,Yearly
